movimiento_id,fecha,sku,sucursal_id,tipo_movimiento,cantidad,costo_unitario,costo_total,usuario
MOV-002935,2023-02-28,SKU-1038,SUC-03,entrada,1,2103.19,2103.19,USR-10
MOV-002936,2023-02-28,SKU-1027,SUC-07,devolucion,6,2191.29,13147.74,USR-20
MOV-002937,2023-02-28,SKU-1016,SUC-02,entrada,37,956.03,35373.11,USR-17
MOV-002938,2023-02-28,SKU-1014,SUC-04,salida_venta,1,1037.43,1037.43,USR-05
MOV-002939,2023-02-28,SKU-1004,SUC-07,entrada,18,1102.73,19849.14,USR-20
MOV-002940,2023-02-28,SKU-1010,SUC-08,entrada,15,587.01,8805.15,USR-12
MOV-002941,2023-02-28,SKU-1019,SUC-02,entrada,18,2430.01,43740.18,USR-12
MOV-002942,2023-02-28,SKU-1023,SUC-07,entrada,26,470.95,12244.7,USR-02
MOV-002943,2023-02-28,SKU-1016,SUC-03,entrada,36,956.03,34417.08,USR-02
MOV-002944,2023-02-28,SKU-1016,SUC-10,entrada,28,956.03,26768.84,USR-07
MOV-002945,2023-02-28,SKU-1002,SUC-05,salida_venta,9,306.74,2760.66,USR-05
MOV-002946,2023-02-28,SKU-1016,SUC-02,entrada,36,956.03,34417.08,USR-16
MOV-002947,2023-02-28,SKU-1033,SUC-05,salida_venta,10,540.79,5407.9,USR-08
MOV-002948,2023-02-28,SKU-1032,SUC-08,entrada,9,1830.51,16474.59,USR-12
MOV-002949,2023-02-28,SKU-1009,SUC-08,entrada,1,752.7,752.7,USR-13
MOV-002950,2023-02-28,SKU-1034,SUC-05,entrada,1,1210.2,1210.2,USR-02
MOV-002951,2023-02-28,SKU-1002,SUC-05,salida_venta,8,306.74,2453.92,USR-19
MOV-002952,2023-02-28,SKU-1031,SUC-05,salida_venta,11,1324.26,14566.86,USR-18
MOV-002953,2023-02-28,SKU-1039,SUC-07,entrada,4,1244.89,4979.56,USR-03
MOV-002954,2023-02-28,SKU-1018,SUC-02,entrada,17,233.74,3973.58,USR-14
MOV-002955,2023-02-28,SKU-1004,SUC-09,entrada,23,1102.73,25362.79,USR-15
MOV-002956,2023-02-28,SKU-1012,SUC-05,devolucion,3,1957.92,5873.76,USR-17
MOV-002957,2023-02-28,SKU-1031,SUC-03,entrada,18,1324.26,23836.68,USR-09
MOV-002958,2023-02-28,SKU-1026,SUC-04,entrada,25,1369.15,34228.75,USR-18
MOV-002959,2023-02-28,SKU-1027,SUC-10,entrada,32,2191.29,70121.28,USR-05
MOV-002960,2023-02-28,SKU-1001,SUC-10,salida_venta,20,1862.26,37245.2,USR-13
MOV-002961,2023-02-28,SKU-1039,SUC-05,salida_venta,2,1244.89,2489.78,USR-15
MOV-002962,2023-02-28,SKU-1017,SUC-09,salida_venta,4,194.02,776.08,USR-16
MOV-002963,2023-02-28,SKU-1034,SUC-02,entrada,16,1210.2,19363.2,USR-13
MOV-002964,2023-02-28,SKU-1008,SUC-07,salida_venta,15,1680.26,25203.9,USR-10
MOV-002965,2023-02-28,SKU-1004,SUC-05,ajuste_negativo,4,1102.73,4410.92,USR-08
MOV-002966,2023-02-28,SKU-1001,SUC-10,entrada,20,1862.26,37245.2,USR-09
MOV-002967,2023-02-28,SKU-1001,SUC-03,devolucion,1,1862.26,1862.26,USR-15
MOV-002968,2023-03-01,SKU-1023,SUC-02,salida_venta,1,470.95,470.95,USR-02
MOV-002969,2023-03-01,SKU-1018,SUC-01,entrada,16,233.74,3739.84,USR-16
MOV-002970,2023-03-01,SKU-1002,SUC-06,entrada,25,306.74,7668.5,USR-02
MOV-002971,2023-03-01,SKU-1001,SUC-03,devolucion,11,1862.26,20484.86,USR-12
MOV-002972,2023-03-01,SKU-1030,SUC-04,devolucion,6,1792.98,10757.88,USR-20
MOV-002973,2023-03-01,SKU-1023,SUC-07,entrada,8,470.95,3767.6,USR-18
MOV-002974,2023-03-01,SKU-1032,SUC-04,entrada,19,1830.51,34779.69,USR-09
MOV-002975,2023-03-01,SKU-1005,SUC-07,entrada,1,999.42,999.42,USR-10
MOV-002976,2023-03-01,SKU-1007,SUC-09,salida_venta,17,2087.16,35481.72,USR-14
MOV-002977,2023-03-01,SKU-1030,SUC-06,salida_venta,20,1792.98,35859.6,USR-19
MOV-002978,2023-03-01,SKU-1003,SUC-05,entrada,20,1398.76,27975.2,USR-16
MOV-002979,2023-03-01,SKU-1015,SUC-07,salida_venta,16,676.84,10829.44,USR-15
MOV-002980,2023-03-01,SKU-1027,SUC-04,salida_venta,4,2191.29,8765.16,USR-06
MOV-002981,2023-03-01,SKU-1036,SUC-05,entrada,3,1165.64,3496.92,USR-18
MOV-002982,2023-03-01,SKU-1012,SUC-06,entrada,39,1957.92,76358.88,USR-07
MOV-002983,2023-03-01,SKU-1015,SUC-05,salida_venta,1,676.84,676.84,USR-18
MOV-002984,2023-03-01,SKU-1022,SUC-02,salida_venta,11,2186.65,24053.15,USR-13
MOV-002985,2023-03-01,SKU-1004,SUC-02,entrada,50,1102.73,55136.5,USR-20
MOV-002986,2023-03-01,SKU-1016,SUC-08,vencimiento_baja,2,956.03,1912.06,USR-20
MOV-002987,2023-03-01,SKU-1020,SUC-06,entrada,24,725.72,17417.28,USR-19
MOV-002988,2023-03-01,SKU-1004,SUC-06,salida_venta,18,1102.73,19849.14,USR-02
MOV-002989,2023-03-01,SKU-1000,SUC-05,salida_venta,5,1627.41,8137.05,USR-01
MOV-002990,2023-03-01,SKU-1037,SUC-08,entrada,14,1152.38,16133.32,USR-11
MOV-002991,2023-03-01,SKU-1021,SUC-09,entrada,11,1178.01,12958.11,USR-12
MOV-002992,2023-03-01,SKU-1002,SUC-07,entrada,17,306.74,5214.58,USR-03
MOV-002993,2023-03-01,SKU-1031,SUC-01,salida_venta,4,1324.26,5297.04,USR-18
MOV-002994,2023-03-01,SKU-1033,SUC-09,salida_venta,5,540.79,2703.95,USR-13
MOV-002995,2023-03-01,SKU-1015,SUC-01,salida_venta,13,676.84,8798.92,USR-17
MOV-002996,2023-03-01,SKU-1039,SUC-04,ajuste_negativo,9,1244.89,11204.01,USR-02
MOV-002997,2023-03-01,SKU-1013,SUC-08,entrada,50,240.18,12009.0,USR-19
MOV-002998,2023-03-02,SKU-1036,SUC-07,entrada,23,1165.64,26809.72,USR-11
MOV-002999,2023-03-02,SKU-1033,SUC-04,salida_venta,2,540.79,1081.58,USR-05
MOV-003000,2023-03-02,SKU-1001,SUC-09,devolucion,10,1862.26,18622.6,USR-03
MOV-003001,2023-03-02,SKU-1014,SUC-08,entrada,28,1037.43,29048.04,USR-06
MOV-003002,2023-03-02,SKU-1021,SUC-10,entrada,48,1178.01,56544.48,USR-14
MOV-003003,2023-03-02,SKU-1033,SUC-09,salida_venta,2,540.79,1081.58,USR-17
MOV-003004,2023-03-02,SKU-1009,SUC-08,entrada,15,752.7,11290.5,USR-09
MOV-003005,2023-03-02,SKU-1038,SUC-03,devolucion,14,2103.19,29444.66,USR-02
MOV-003006,2023-03-02,SKU-1039,SUC-01,entrada,40,1244.89,49795.6,USR-17
MOV-003007,2023-03-02,SKU-1021,SUC-09,salida_venta,6,1178.01,7068.06,USR-07
MOV-003008,2023-03-02,SKU-1034,SUC-02,entrada,27,1210.2,32675.4,USR-09
MOV-003009,2023-03-02,SKU-1015,SUC-01,entrada,31,676.84,20982.04,USR-06
MOV-003010,2023-03-02,SKU-1010,SUC-02,entrada,15,587.01,8805.15,USR-15
MOV-003011,2023-03-02,SKU-1014,SUC-06,entrada,7,1037.43,7262.01,USR-11
MOV-003012,2023-03-02,SKU-1011,SUC-10,salida_venta,10,672.44,6724.4,USR-14
MOV-003013,2023-03-02,SKU-1000,SUC-07,salida_venta,3,1627.41,4882.23,USR-11
MOV-003014,2023-03-02,SKU-1019,SUC-07,entrada,17,2430.01,41310.17,USR-04
MOV-003015,2023-03-02,SKU-1000,SUC-04,entrada,11,1627.41,17901.51,USR-17
MOV-003016,2023-03-02,SKU-1000,SUC-10,salida_venta,2,1627.41,3254.82,USR-06
MOV-003017,2023-03-02,SKU-1003,SUC-08,entrada,48,1398.76,67140.48,USR-03
MOV-003018,2023-03-02,SKU-1010,SUC-09,salida_venta,20,587.01,11740.2,USR-08
MOV-003019,2023-03-02,SKU-1029,SUC-02,salida_venta,14,623.77,8732.78,USR-07
MOV-003020,2023-03-02,SKU-1033,SUC-04,salida_venta,8,540.79,4326.32,USR-08
MOV-003021,2023-03-02,SKU-1024,SUC-09,entrada,47,350.72,16483.84,USR-09
MOV-003022,2023-03-02,SKU-1009,SUC-10,entrada,2,752.7,1505.4,USR-14
MOV-003023,2023-03-02,SKU-1003,SUC-05,entrada,44,1398.76,61545.44,USR-17
MOV-003024,2023-03-02,SKU-1009,SUC-06,salida_venta,20,752.7,15054.0,USR-12
MOV-003025,2023-03-02,SKU-1025,SUC-05,salida_venta,12,2204.78,26457.36,USR-06
MOV-003026,2023-03-02,SKU-1016,SUC-05,salida_venta,17,956.03,16252.51,USR-20
MOV-003027,2023-03-02,SKU-1032,SUC-05,entrada,29,1830.51,53084.79,USR-10
MOV-003028,2023-03-02,SKU-1001,SUC-07,salida_venta,8,1862.26,14898.08,USR-17
MOV-003029,2023-03-02,SKU-1029,SUC-08,devolucion,4,623.77,2495.08,USR-01
MOV-003030,2023-03-02,SKU-1004,SUC-01,vencimiento_baja,4,1102.73,4410.92,USR-08
MOV-003031,2023-03-02,SKU-1009,SUC-02,entrada,30,752.7,22581.0,USR-05
MOV-003032,2023-03-02,SKU-1018,SUC-04,salida_venta,15,233.74,3506.1,USR-20
MOV-003033,2023-03-02,SKU-1022,SUC-01,salida_venta,16,2186.65,34986.4,USR-13
MOV-003034,2023-03-02,SKU-1038,SUC-07,salida_venta,3,2103.19,6309.57,USR-11
MOV-003035,2023-03-02,SKU-1003,SUC-08,salida_venta,11,1398.76,15386.36,USR-19
MOV-003036,2023-03-02,SKU-1026,SUC-02,entrada,22,1369.15,30121.3,USR-07
MOV-003037,2023-03-02,SKU-1018,SUC-02,entrada,24,233.74,5609.76,USR-10
MOV-003038,2023-03-02,SKU-1019,SUC-04,entrada,27,2430.01,65610.27,USR-16
MOV-003039,2023-03-02,SKU-1030,SUC-08,entrada,25,1792.98,44824.5,USR-04
MOV-003040,2023-03-02,SKU-1028,SUC-01,salida_venta,18,2488.26,44788.68,USR-08
MOV-003041,2023-03-02,SKU-1038,SUC-10,entrada,7,2103.19,14722.33,USR-12
MOV-003042,2023-03-02,SKU-1001,SUC-04,salida_venta,11,1862.26,20484.86,USR-01
MOV-003043,2023-03-02,SKU-1032,SUC-09,salida_venta,5,1830.51,9152.55,USR-06
MOV-003044,2023-03-02,SKU-1029,SUC-09,salida_venta,14,623.77,8732.78,USR-09
MOV-003045,2023-03-02,SKU-1027,SUC-08,entrada,48,2191.29,105181.92,USR-12
MOV-003046,2023-03-02,SKU-1018,SUC-09,entrada,13,233.74,3038.62,USR-18
MOV-003047,2023-03-02,SKU-1002,SUC-05,ajuste_negativo,4,306.74,1226.96,USR-14
MOV-003048,2023-03-02,SKU-1014,SUC-06,salida_venta,16,1037.43,16598.88,USR-09
MOV-003049,2023-03-02,SKU-1022,SUC-05,salida_venta,5,2186.65,10933.25,USR-19
MOV-003050,2023-03-02,SKU-1008,SUC-07,salida_venta,6,1680.26,10081.56,USR-16
MOV-003051,2023-03-02,SKU-1007,SUC-08,salida_venta,17,2087.16,35481.72,USR-09
MOV-003052,2023-03-02,SKU-1010,SUC-05,ajuste_negativo,13,587.01,7631.13,USR-10
MOV-003053,2023-03-02,SKU-1003,SUC-04,vencimiento_baja,15,1398.76,20981.4,USR-13
MOV-003054,2023-03-02,SKU-1020,SUC-02,salida_venta,12,725.72,8708.64,USR-04
MOV-003055,2023-03-02,SKU-1027,SUC-01,entrada,33,2191.29,72312.57,USR-01
MOV-003056,2023-03-02,SKU-1039,SUC-04,salida_venta,18,1244.89,22408.02,USR-12
MOV-003057,2023-03-02,SKU-1003,SUC-03,ajuste_negativo,19,1398.76,26576.44,USR-09
MOV-003058,2023-03-02,SKU-1039,SUC-03,salida_venta,1,1244.89,1244.89,USR-20
MOV-003059,2023-03-02,SKU-1036,SUC-07,salida_venta,19,1165.64,22147.16,USR-15
MOV-003060,2023-03-02,SKU-1020,SUC-04,entrada,45,725.72,32657.4,USR-01
MOV-003061,2023-03-02,SKU-1031,SUC-01,entrada,19,1324.26,25160.94,USR-13
MOV-003062,2023-03-03,SKU-1007,SUC-05,salida_venta,6,2087.16,12522.96,USR-10
MOV-003063,2023-03-03,SKU-1018,SUC-06,entrada,36,233.74,8414.64,USR-01
MOV-003064,2023-03-03,SKU-1034,SUC-03,salida_venta,18,1210.2,21783.6,USR-02
MOV-003065,2023-03-03,SKU-1016,SUC-08,salida_venta,9,956.03,8604.27,USR-02
MOV-003066,2023-03-03,SKU-1003,SUC-04,salida_venta,8,1398.76,11190.08,USR-20
MOV-003067,2023-03-03,SKU-1015,SUC-03,entrada,4,676.84,2707.36,USR-18
MOV-003068,2023-03-03,SKU-1001,SUC-05,salida_venta,11,1862.26,20484.86,USR-05
MOV-003069,2023-03-03,SKU-1029,SUC-04,entrada,10,623.77,6237.7,USR-18
MOV-003070,2023-03-03,SKU-1022,SUC-03,salida_venta,19,2186.65,41546.35,USR-05
MOV-003071,2023-03-03,SKU-1016,SUC-10,entrada,34,956.03,32505.02,USR-18
MOV-003072,2023-03-03,SKU-1039,SUC-05,salida_venta,18,1244.89,22408.02,USR-16
MOV-003073,2023-03-03,SKU-1008,SUC-10,salida_venta,3,1680.26,5040.78,USR-09
MOV-003074,2023-03-03,SKU-1032,SUC-05,entrada,34,1830.51,62237.34,USR-11
MOV-003075,2023-03-03,SKU-1011,SUC-03,entrada,2,672.44,1344.88,USR-09
MOV-003076,2023-03-03,SKU-1034,SUC-02,salida_venta,20,1210.2,24204.0,USR-02
MOV-003077,2023-03-03,SKU-1021,SUC-02,entrada,40,1178.01,47120.4,USR-10
MOV-003078,2023-03-03,SKU-1032,SUC-08,salida_venta,18,1830.51,32949.18,USR-18
MOV-003079,2023-03-03,SKU-1032,SUC-10,entrada,37,1830.51,67728.87,USR-10
MOV-003080,2023-03-03,SKU-1018,SUC-10,salida_venta,3,233.74,701.22,USR-09
MOV-003081,2023-03-03,SKU-1019,SUC-05,entrada,19,2430.01,46170.19,USR-03
MOV-003082,2023-03-03,SKU-1030,SUC-10,entrada,5,1792.98,8964.9,USR-14
MOV-003083,2023-03-03,SKU-1025,SUC-02,salida_venta,18,2204.78,39686.04,USR-03
MOV-003084,2023-03-03,SKU-1023,SUC-04,salida_venta,4,470.95,1883.8,USR-01
MOV-003085,2023-03-03,SKU-1016,SUC-07,entrada,12,956.03,11472.36,USR-19
MOV-003086,2023-03-03,SKU-1010,SUC-05,salida_venta,3,587.01,1761.03,USR-20
MOV-003087,2023-03-03,SKU-1035,SUC-10,entrada,37,901.11,33341.07,USR-04
MOV-003088,2023-03-03,SKU-1025,SUC-04,salida_venta,6,2204.78,13228.68,USR-04
MOV-003089,2023-03-03,SKU-1001,SUC-01,salida_venta,16,1862.26,29796.16,USR-18
MOV-003090,2023-03-03,SKU-1021,SUC-08,entrada,32,1178.01,37696.32,USR-15
MOV-003091,2023-03-03,SKU-1006,SUC-08,salida_venta,10,1191.81,11918.1,USR-04
MOV-003092,2023-03-03,SKU-1021,SUC-08,entrada,29,1178.01,34162.29,USR-19
MOV-003093,2023-03-03,SKU-1026,SUC-07,salida_venta,19,1369.15,26013.85,USR-12
MOV-003094,2023-03-03,SKU-1027,SUC-10,salida_venta,2,2191.29,4382.58,USR-16
MOV-003095,2023-03-03,SKU-1003,SUC-01,ajuste_negativo,10,1398.76,13987.6,USR-07
MOV-003096,2023-03-03,SKU-1035,SUC-01,salida_venta,12,901.11,10813.32,USR-20
MOV-003097,2023-03-03,SKU-1006,SUC-06,salida_venta,18,1191.81,21452.58,USR-06
MOV-003098,2023-03-03,SKU-1038,SUC-07,devolucion,12,2103.19,25238.28,USR-08
MOV-003099,2023-03-03,SKU-1001,SUC-01,entrada,32,1862.26,59592.32,USR-04
MOV-003100,2023-03-03,SKU-1005,SUC-07,salida_venta,18,999.42,17989.56,USR-07
MOV-003101,2023-03-03,SKU-1008,SUC-03,devolucion,3,1680.26,5040.78,USR-14
MOV-003102,2023-03-03,SKU-1020,SUC-06,salida_venta,15,725.72,10885.8,USR-11
MOV-003103,2023-03-03,SKU-1038,SUC-05,entrada,13,2103.19,27341.47,USR-17
MOV-003104,2023-03-03,SKU-1031,SUC-01,salida_venta,17,1324.26,22512.42,USR-05
MOV-003105,2023-03-03,SKU-1027,SUC-02,salida_venta,12,2191.29,26295.48,USR-16
MOV-003106,2023-03-03,SKU-1007,SUC-01,salida_venta,20,2087.16,41743.2,USR-12
MOV-003107,2023-03-03,SKU-1037,SUC-01,entrada,6,1152.38,6914.28,USR-17
MOV-003108,2023-03-03,SKU-1003,SUC-07,entrada,41,1398.76,57349.16,USR-19
MOV-003109,2023-03-03,SKU-1002,SUC-06,entrada,15,306.74,4601.1,USR-15
MOV-003110,2023-03-03,SKU-1011,SUC-04,entrada,32,672.44,21518.08,USR-06
MOV-003111,2023-03-03,SKU-1038,SUC-07,entrada,6,2103.19,12619.14,USR-17
MOV-003112,2023-03-03,SKU-1030,SUC-02,vencimiento_baja,19,1792.98,34066.62,USR-17
MOV-003113,2023-03-03,SKU-1035,SUC-01,salida_venta,17,901.11,15318.87,USR-06
MOV-003114,2023-03-04,SKU-1001,SUC-03,entrada,7,1862.26,13035.82,USR-12
MOV-003115,2023-03-04,SKU-1018,SUC-05,devolucion,16,233.74,3739.84,USR-11
MOV-003116,2023-03-04,SKU-1002,SUC-07,entrada,41,306.74,12576.34,USR-20
MOV-003117,2023-03-04,SKU-1037,SUC-03,entrada,24,1152.38,27657.12,USR-01
MOV-003118,2023-03-04,SKU-1019,SUC-02,entrada,42,2430.01,102060.42,USR-04
MOV-003119,2023-03-04,SKU-1038,SUC-02,salida_venta,12,2103.19,25238.28,USR-16
MOV-003120,2023-03-04,SKU-1005,SUC-02,entrada,43,999.42,42975.06,USR-04
MOV-003121,2023-03-04,SKU-1024,SUC-05,entrada,44,350.72,15431.68,USR-20
MOV-003122,2023-03-04,SKU-1010,SUC-06,entrada,31,587.01,18197.31,USR-14
MOV-003123,2023-03-04,SKU-1035,SUC-05,entrada,29,901.11,26132.19,USR-01
MOV-003124,2023-03-04,SKU-1033,SUC-05,salida_venta,18,540.79,9734.22,USR-15
MOV-003125,2023-03-04,SKU-1000,SUC-09,entrada,40,1627.41,65096.4,USR-08
MOV-003126,2023-03-04,SKU-1001,SUC-10,ajuste_negativo,13,1862.26,24209.38,USR-17
MOV-003127,2023-03-04,SKU-1033,SUC-10,salida_venta,17,540.79,9193.43,USR-18
MOV-003128,2023-03-04,SKU-1011,SUC-09,salida_venta,10,672.44,6724.4,USR-14
MOV-003129,2023-03-04,SKU-1003,SUC-06,salida_venta,9,1398.76,12588.84,USR-02
MOV-003130,2023-03-04,SKU-1021,SUC-09,entrada,6,1178.01,7068.06,USR-11
MOV-003131,2023-03-04,SKU-1002,SUC-10,salida_venta,19,306.74,5828.06,USR-15
MOV-003132,2023-03-04,SKU-1039,SUC-09,entrada,3,1244.89,3734.67,USR-16
MOV-003133,2023-03-04,SKU-1024,SUC-06,entrada,27,350.72,9469.44,USR-04
MOV-003134,2023-03-04,SKU-1021,SUC-03,salida_venta,1,1178.01,1178.01,USR-11
MOV-003135,2023-03-04,SKU-1019,SUC-09,entrada,21,2430.01,51030.21,USR-17
MOV-003136,2023-03-04,SKU-1011,SUC-03,devolucion,20,672.44,13448.8,USR-15
MOV-003137,2023-03-04,SKU-1030,SUC-03,salida_venta,14,1792.98,25101.72,USR-16
MOV-003138,2023-03-04,SKU-1016,SUC-03,salida_venta,5,956.03,4780.15,USR-16
MOV-003139,2023-03-04,SKU-1028,SUC-02,devolucion,13,2488.26,32347.38,USR-11
MOV-003140,2023-03-04,SKU-1034,SUC-03,devolucion,15,1210.2,18153.0,USR-08
MOV-003141,2023-03-04,SKU-1002,SUC-09,entrada,19,306.74,5828.06,USR-12
MOV-003142,2023-03-04,SKU-1022,SUC-03,salida_venta,13,2186.65,28426.45,USR-03
MOV-003143,2023-03-04,SKU-1015,SUC-01,salida_venta,8,676.84,5414.72,USR-19
MOV-003144,2023-03-04,SKU-1014,SUC-10,salida_venta,18,1037.43,18673.74,USR-20
MOV-003145,2023-03-04,SKU-1028,SUC-03,devolucion,7,2488.26,17417.82,USR-06
MOV-003146,2023-03-04,SKU-1017,SUC-07,entrada,21,194.02,4074.42,USR-08
MOV-003147,2023-03-04,SKU-1034,SUC-06,entrada,29,1210.2,35095.8,USR-04
MOV-003148,2023-03-04,SKU-1034,SUC-01,salida_venta,5,1210.2,6051.0,USR-03
MOV-003149,2023-03-04,SKU-1028,SUC-03,ajuste_negativo,18,2488.26,44788.68,USR-05
MOV-003150,2023-03-04,SKU-1004,SUC-02,entrada,26,1102.73,28670.98,USR-11
MOV-003151,2023-03-04,SKU-1024,SUC-06,entrada,30,350.72,10521.6,USR-05
MOV-003152,2023-03-04,SKU-1038,SUC-04,salida_venta,2,2103.19,4206.38,USR-18
MOV-003153,2023-03-04,SKU-1024,SUC-01,vencimiento_baja,3,350.72,1052.16,USR-12
MOV-003154,2023-03-04,SKU-1029,SUC-08,entrada,11,623.77,6861.47,USR-03
MOV-003155,2023-03-04,SKU-1019,SUC-07,salida_venta,11,2430.01,26730.11,USR-19
MOV-003156,2023-03-04,SKU-1036,SUC-08,salida_venta,11,1165.64,12822.04,USR-07
MOV-003157,2023-03-04,SKU-1014,SUC-10,salida_venta,17,1037.43,17636.31,USR-05
MOV-003158,2023-03-04,SKU-1036,SUC-06,salida_venta,6,1165.64,6993.84,USR-01
MOV-003159,2023-03-04,SKU-1012,SUC-09,salida_venta,13,1957.92,25452.96,USR-13
MOV-003160,2023-03-04,SKU-1016,SUC-03,salida_venta,14,956.03,13384.42,USR-01
MOV-003161,2023-03-04,SKU-1026,SUC-03,salida_venta,8,1369.15,10953.2,USR-11
MOV-003162,2023-03-04,SKU-1009,SUC-06,devolucion,20,752.7,15054.0,USR-04
MOV-003163,2023-03-04,SKU-1027,SUC-03,entrada,20,2191.29,43825.8,USR-19
MOV-003164,2023-03-04,SKU-1036,SUC-01,entrada,44,1165.64,51288.16,USR-15
MOV-003165,2023-03-04,SKU-1014,SUC-01,devolucion,4,1037.43,4149.72,USR-01
MOV-003166,2023-03-04,SKU-1031,SUC-03,salida_venta,18,1324.26,23836.68,USR-17
MOV-003167,2023-03-04,SKU-1026,SUC-01,salida_venta,14,1369.15,19168.1,USR-01
MOV-003168,2023-03-04,SKU-1000,SUC-04,salida_venta,12,1627.41,19528.92,USR-14
MOV-003169,2023-03-04,SKU-1003,SUC-07,entrada,34,1398.76,47557.84,USR-09
MOV-003170,2023-03-04,SKU-1026,SUC-07,entrada,22,1369.15,30121.3,USR-05
MOV-003171,2023-03-04,SKU-1021,SUC-08,entrada,13,1178.01,15314.13,USR-17
MOV-003172,2023-03-04,SKU-1003,SUC-01,salida_venta,18,1398.76,25177.68,USR-12
MOV-003173,2023-03-04,SKU-1016,SUC-10,devolucion,18,956.03,17208.54,USR-18
MOV-003174,2023-03-04,SKU-1007,SUC-01,entrada,23,2087.16,48004.68,USR-18
MOV-003175,2023-03-04,SKU-1036,SUC-07,ajuste_negativo,5,1165.64,5828.2,USR-06
MOV-003176,2023-03-04,SKU-1016,SUC-04,entrada,31,956.03,29636.93,USR-04
MOV-003177,2023-03-04,SKU-1033,SUC-08,devolucion,4,540.79,2163.16,USR-10
MOV-003178,2023-03-04,SKU-1008,SUC-09,entrada,18,1680.26,30244.68,USR-15
MOV-003179,2023-03-04,SKU-1022,SUC-10,ajuste_negativo,8,2186.65,17493.2,USR-09
MOV-003180,2023-03-04,SKU-1037,SUC-04,salida_venta,7,1152.38,8066.66,USR-08
MOV-003181,2023-03-04,SKU-1005,SUC-01,entrada,46,999.42,45973.32,USR-02
MOV-003182,2023-03-04,SKU-1029,SUC-06,salida_venta,19,623.77,11851.63,USR-16
MOV-003183,2023-03-04,SKU-1002,SUC-06,ajuste_negativo,9,306.74,2760.66,USR-14
MOV-003184,2023-03-04,SKU-1010,SUC-07,entrada,30,587.01,17610.3,USR-03
MOV-003185,2023-03-04,SKU-1033,SUC-07,salida_venta,8,540.79,4326.32,USR-06
MOV-003186,2023-03-04,SKU-1034,SUC-02,salida_venta,11,1210.2,13312.2,USR-07
MOV-003187,2023-03-04,SKU-1013,SUC-03,entrada,6,240.18,1441.08,USR-12
MOV-003188,2023-03-04,SKU-1034,SUC-01,entrada,18,1210.2,21783.6,USR-01
MOV-003189,2023-03-04,SKU-1028,SUC-05,salida_venta,18,2488.26,44788.68,USR-11
MOV-003190,2023-03-04,SKU-1008,SUC-04,entrada,32,1680.26,53768.32,USR-15
MOV-003191,2023-03-05,SKU-1002,SUC-05,devolucion,1,306.74,306.74,USR-01
MOV-003192,2023-03-05,SKU-1027,SUC-09,salida_venta,19,2191.29,41634.51,USR-09
MOV-003193,2023-03-05,SKU-1033,SUC-10,entrada,30,540.79,16223.7,USR-05
MOV-003194,2023-03-05,SKU-1016,SUC-08,entrada,8,956.03,7648.24,USR-19
MOV-003195,2023-03-05,SKU-1006,SUC-03,entrada,50,1191.81,59590.5,USR-09
MOV-003196,2023-03-05,SKU-1025,SUC-05,entrada,18,2204.78,39686.04,USR-17
MOV-003197,2023-03-05,SKU-1028,SUC-01,devolucion,2,2488.26,4976.52,USR-17
MOV-003198,2023-03-05,SKU-1006,SUC-08,devolucion,6,1191.81,7150.86,USR-09
MOV-003199,2023-03-05,SKU-1009,SUC-01,vencimiento_baja,13,752.7,9785.1,USR-02
MOV-003200,2023-03-05,SKU-1013,SUC-03,salida_venta,13,240.18,3122.34,USR-15
MOV-003201,2023-03-05,SKU-1010,SUC-04,salida_venta,20,587.01,11740.2,USR-16
MOV-003202,2023-03-05,SKU-1003,SUC-07,entrada,45,1398.76,62944.2,USR-03
MOV-003203,2023-03-05,SKU-1022,SUC-02,entrada,25,2186.65,54666.25,USR-08
MOV-003204,2023-03-05,SKU-1022,SUC-04,vencimiento_baja,20,2186.65,43733.0,USR-05
MOV-003205,2023-03-05,SKU-1017,SUC-03,ajuste_negativo,5,194.02,970.1,USR-11
MOV-003206,2023-03-05,SKU-1038,SUC-04,salida_venta,20,2103.19,42063.8,USR-16
MOV-003207,2023-03-05,SKU-1030,SUC-06,salida_venta,17,1792.98,30480.66,USR-02
MOV-003208,2023-03-05,SKU-1036,SUC-04,salida_venta,12,1165.64,13987.68,USR-01
MOV-003209,2023-03-05,SKU-1028,SUC-01,salida_venta,19,2488.26,47276.94,USR-17
MOV-003210,2023-03-05,SKU-1024,SUC-01,entrada,22,350.72,7715.84,USR-18
MOV-003211,2023-03-05,SKU-1001,SUC-02,vencimiento_baja,7,1862.26,13035.82,USR-16
MOV-003212,2023-03-05,SKU-1014,SUC-08,entrada,32,1037.43,33197.76,USR-07
MOV-003213,2023-03-05,SKU-1013,SUC-05,devolucion,4,240.18,960.72,USR-14
MOV-003214,2023-03-05,SKU-1009,SUC-09,salida_venta,15,752.7,11290.5,USR-09
MOV-003215,2023-03-05,SKU-1006,SUC-04,salida_venta,16,1191.81,19068.96,USR-16
MOV-003216,2023-03-05,SKU-1012,SUC-05,salida_venta,1,1957.92,1957.92,USR-12
MOV-003217,2023-03-05,SKU-1035,SUC-06,entrada,13,901.11,11714.43,USR-17
MOV-003218,2023-03-05,SKU-1012,SUC-02,ajuste_negativo,10,1957.92,19579.2,USR-03
MOV-003219,2023-03-05,SKU-1019,SUC-08,ajuste_negativo,20,2430.01,48600.2,USR-09
